TITLE="Graphics"
VARIABLES= "x", "T_CH", "Y_h_CH","Y_h2_CH","Y_o_CH","Y_o2_CH","Y_oh_CH","Y_h2o_CH","Y_n2_CH","Y_ho2_CH","Y_h2o2_CH","Y_co_CH","Y_co2_CH","Y_ch2o_CH","Y_hco_CH","Y_ch3oh_CH","Y_ch2oh_CH","Y_ch3o_CH","Y_ch3o2_CH","Y_ch4_CH","Y_ch3_CH","Y_ch2_CH","Y_ch2(s)_CH","Y_c2h6_CH","Y_c2h5o2_CH","Y_c2h5_CH","Y_c2h4_CH","Y_c2h3_CH","Y_c2h2_CH","Y_ch2cho_CH","Y_ch2co_CH","Y_hcco_CH","Y_nc3h7_CH","Y_c3h6_CH","Y_c3h5-a_CH","Y_c3h5o_CH","Y_c3h4-a_CH","Y_nc3h7o2_CH","Y_c2h3cho_CH","Y_nc7h16_CH","Y_c7h15_CH","Y_c7h15o2_CH","Y_c7h14ooh_CH","Y_c7h14_CH","Y_c7h14ooho2_CH","Y_nc7ket_CH","Y_c7h14o_CH","Y_nc3h7cho_CH"
0.1520833,1399.723,3.589434E-5,0.001209249,7.717749E-5,0.1104735,3.7655E-4,0.0576818,0.7154603,3.88342E-4,4.901098E-5,0.04871434,0.03645389,0.0010879,4.357226E-5,2.367284E-4,1.90219E-6,2.968347E-6,2.028937E-6,9.515346E-4,7.294018E-4,2.745685E-6,5.346692E-7,8.087794E-4,7.630128E-7,2.271133E-4,0.009259685,5.167668E-5,0.002388892,1.017863E-4,4.20718E-4,4.574883E-5,5.475957E-7,0.003837011,2.076746E-4,1.56442E-9,1.550809E-4,1.229063E-9,2.336897E-4,0.002674129,3.986654E-5,3.45157E-8,2.274704E-9,0.00505384,2.355984E-13,1.071617E-11,4.999607E-4,1.364324E-5
0.1526042,1426.123,4.108145E-5,0.001211406,9.28053E-5,0.1072824,4.338892E-4,0.05898919,0.716023,3.683163E-4,4.31444E-5,0.05018012,0.03804459,0.001057853,4.834564E-5,2.272449E-4,2.247239E-6,2.570298E-6,1.59561E-6,9.301193E-4,7.385566E-4,3.505287E-6,6.589399E-7,7.313297E-4,4.956597E-7,1.906603E-4,0.008874521,5.786678E-5,0.002466347,9.425881E-5,4.213161E-4,5.223065E-5,5.32741E-7,0.003473178,2.063909E-4,1.37185E-9,1.617653E-4,9.27234E-10,2.311555E-4,0.001930876,2.853308E-5,1.932994E-8,1.370048E-9,0.004878095,1.111506E-13,5.16452E-12,4.661667E-4,1.156128E-5
0.153125,1451.954,4.666933E-5,0.001212332,1.1098E-4,0.1040902,4.979193E-4,0.0602672,0.7165283,3.484313E-4,3.763242E-5,0.05161251,0.03966568,0.001025196,5.291148E-5,2.166252E-4,2.620821E-6,2.216895E-6,1.258779E-6,9.038402E-4,7.406988E-4,4.420335E-6,8.020173E-7,6.52965E-4,3.232358E-7,1.587524E-4,0.008437356,6.368934E-5,0.00253686,8.697957E-5,4.188474E-4,5.891823E-5,5.098421E-7,0.003101484,2.02647E-4,1.192551E-9,1.67998E-4,6.965929E-10,2.279904E-4,0.001356906,1.99064E-5,1.067778E-8,8.102765E-10,0.00469698,5.20188E-14,2.479944E-12,4.327451E-4,9.713015E-6
0.1536458,1477.139,5.264199E-5,0.001212033,1.319715E-4,0.1009065,5.689566E-4,0.06151264,0.7169817,3.286149E-4,3.252366E-5,0.05300447,0.04131569,9.901919E-4,5.715581E-5,2.050649E-4,3.017101E-6,1.904128E-6,9.959568E-7,8.730211E-4,7.360157E-4,5.505507E-6,9.640743E-7,5.755797E-4,2.120781E-7,1.314465E-4,0.007957924,6.891515E-5,0.002598336,8.002676E-5,4.133505E-4,6.569488E-5,4.769989E-7,0.002732672,1.964881E-4,1.02654E-9,1.735656E-4,5.177129E-10,2.242074E-4,9.264828E-4,1.351529E-5,5.806634E-9,4.69723E-10,0.004511544,2.41042E-14,1.18323E-12,3.99927E-4,8.088693E-6
0.1541667,1501.61,5.897826E-5,0.00121052,1.560457E-4,0.09774122,6.472439E-4,0.06272257,0.7173893,3.088406E-4,2.785292E-5,0.05434908,0.04299307,9.531068E-4,6.097755E-5,1.927765E-4,3.428491E-6,1.628358E-6,7.901735E-7,8.380908E-4,7.248644E-4,6.771959E-6,1.144602E-6,5.008585E-4,1.402849E-7,1.084944E-4,0.007446662,7.333889E-5,0.002648642,7.344442E-5,4.049623E-4,7.243395E-5,4.342029E-7,0.002376229,1.880827E-4,8.742209E-10,1.782411E-4,3.786953E-10,2.198229E-4,6.13548E-4,8.91417E-6,3.102201E-9,2.664051E-10,0.004322798,1.103637E-14,5.593649E-13,3.679251E-4,6.675799E-6
0.1546875,1525.302,6.565192E-5,0.001207808,1.834571E-4,0.09460392,7.329373E-4,0.06389423,0.7177578,2.891282E-4,2.364079E-5,0.05563959,0.04469617,9.142065E-4,6.429247E-5,1.799806E-4,3.845881E-6,1.386276E-6,6.285341E-7,7.995675E-4,7.077453E-4,8.225833E-6,1.342322E-6,4.302119E-4,9.373056E-8,8.946024E-5,0.00691418,7.679497E-5,0.002685721,6.725126E-5,3.939031E-4,7.900243E-5,3.833906E-7,0.002039925,1.777132E-4,7.361381E-10,1.817992E-4,2.71701E-10,2.14858E-4,3.933658E-4,5.701152E-6,1.624839E-9,1.475384E-10,0.004131726,4.982541E-15,2.612924E-13,3.369327E-4,5.459583E-6
0.1552083,1548.165,7.263194E-5,0.001203912,2.1444E-4,0.0915039,8.260933E-4,0.06502512,0.7180929,2.695383E-4,1.989394E-5,0.05686944,0.04642319,8.737569E-4,6.703611E-5,1.668974E-4,4.259119E-6,1.174865E-6,5.012426E-7,7.580408E-4,6.852748E-4,9.8668E-6,1.555131E-6,3.647357E-4,6.339685E-8,7.38184E-5,0.0063708,7.916924E-5,0.002707717,6.144883E-5,3.804597E-4,8.526471E-5,3.278972E-7,0.001729561,1.657553E-4,6.127464E-10,1.840346E-4,1.908493E-10,2.093384E-4,2.437414E-4,3.529415E-6,8.327352E-10,7.964813E-11,0.003939293,2.213763E-15,1.204935E-13,3.071211E-4,4.423651E-6
0.1554687,1559.265,7.62236E-5,0.001201527,2.313504E-4,0.0899713,8.754529E-4,0.06557437,0.7182499,2.598243E-4,1.819314E-5,0.05745918,0.0472949,8.530512E-4,6.817736E-5,1.603278E-4,4.460365E-6,1.079667E-6,4.478004E-7,7.363905E-4,6.722938E-4,1.075448E-5,1.666113E-6,3.342305E-4,5.224269E-8,6.70684E-5,0.006098657,7.992891E-5,0.002712467,5.869133E-5,3.729676E-4,8.823019E-5,2.990931E-7,0.001585556,1.59345E-4,5.567464E-10,1.845921E-4,1.583858E-10,2.063818E-4,1.883523E-4,2.727545E-6,5.879352E-10,5.763476E-11,0.003842929,1.458332E-15,8.064239E-14,2.92716E-4,3.96693E-6
0.1557292,1570.14,7.987826E-5,0.001198852,2.492343E-4,0.08845137,9.266577E-4,0.06611252,0.7184002,2.501781E-4,1.660621E-5,0.05803129,0.04817188,8.320546E-4,6.915947E-5,1.537646E-4,4.656315E-6,9.911012E-7,4.002829E-7,7.142281E-4,6.582381E-4,1.16854E-5,1.779657E-6,3.052927E-4,4.319001E-8,6.097585E-5,0.005827341,8.039896E-5,0.002712866,5.602788E-5,3.65002E-4,9.106767E-5,2.707125E-7,0.001449375,1.527039E-4,5.044483E-10,1.847559E-4,1.307602E-10,2.032966E-4,1.440268E-4,2.086578E-6,4.120457E-10,4.136268E-11,0.003746578,9.550008E-16,5.369028E-14,2.786675E-4,3.549323E-6
0.15625,1591.206,8.736156E-5,0.001192646,2.879838E-4,0.08545237,0.001034525,0.06715498,0.7186828,2.311331E-4,1.376554E-5,0.05912057,0.04994094,7.892873E-4,7.063719E-5,1.407288E-4,5.027266E-6,8.326278E-7,3.205775E-7,6.686212E-4,6.272036E-4,1.366957E-5,2.012759E-6,2.52246E-4,2.996632E-8,5.057807E-5,0.005290369,8.047396E-5,0.002700263,5.097379E-5,3.477914E-4,9.630974E-5,2.18588E-7,0.001201005,1.3891E-4,4.106118E-10,1.838666E-4,8.848705E-11,1.967549E-4,8.280041E-5,1.201939E-6,2.008916E-10,2.10948E-11,0.003554256,4.082837E-16,2.387147E-14,2.516813E-4,2.824338E-6
0.1567708,1611.333,9.503437E-5,0.001185331,3.308269E-4,0.0825155,0.001149348,0.06815079,0.7189451,2.125407E-4,1.134012E-5,0.0601316,0.05172752,7.457721E-4,7.145935E-5,1.279905E-4,5.360256E-6,6.965839E-7,2.571177E-7,6.219927E-4,5.930785E-4,1.579034E-5,2.249414E-6,2.057361E-4,2.103691E-8,4.208402E-5,0.00476846,7.945046E-5,0.002669322,4.626322E-5,3.292613E-4,1.008569E-4,1.730137E-7,9.845958E-4,1.248875E-4,3.308809E-10,1.813229E-4,5.925384E-11,1.897669E-4,4.574013E-5,6.66123E-7,9.54034E-11,1.044732E-11,0.003363352,1.709862E-16,1.037543E-14,2.262479E-4,2.226758E-6
0.1572917,1630.505,1.028524E-4,0.001176947,3.778491E-4,0.07964782,0.001270718,0.06909859,0.7191895,1.945258E-4,9.296693E-6,0.06105946,0.0535291,7.017863E-4,7.163212E-5,1.157007E-4,5.645435E-6,5.805938E-7,2.06514E-7,5.750015E-4,5.566468E-4,1.8013E-5,2.484414E-6,1.656578E-4,1.494232E-8,3.511255E-5,0.004267875,7.741995E-5,0.002620007,4.187755E-5,3.09776E-4,1.046024E-4,1.353886E-7,7.990878E-4,1.11046E-4,2.642869E-10,1.771488E-4,3.958351E-11,1.823802E-4,2.424236E-5,3.546131E-7,4.417836E-11,5.032332E-12,0.003174738,7.023634E-17,4.420757E-15,2.024381E-4,1.739523E-6
0.1578125,1648.71,1.107702E-4,0.001167544,4.290805E-4,0.07685572,0.001398109,0.06999738,0.7194177,1.772057E-4,7.597592E-6,0.06189991,0.05534303,6.576132E-4,7.117668E-5,1.039837E-4,5.87433E-6,4.823427E-7,1.660758E-7,5.282716E-4,5.18672E-4,2.029445E-5,2.712062E-6,1.316991E-4,1.072974E-8,2.935681E-5,0.0037936,7.450818E-5,0.002552862,3.779858E-5,2.896827E-4,1.074572E-4,1.059001E-7,6.424653E-4,9.773552E-5,2.095873E-10,1.714394E-4,2.665981E-11,1.746476E-4,1.231154E-5,1.810956E-7,2.003487E-11,2.369913E-12,0.002989238,2.843797E-17,1.855015E-15,1.802961E-4,1.346538E-6
0.1583333,1665.946,1.187422E-4,0.001157184,4.8449E-4,0.07414487,0.001530888,0.07084653,0.7196307,1.606852E-4,6.202944E-6,0.06264941,0.05716651,6.135404E-4,7.012715E-5,9.293544E-5,6.040396E-6,3.996339E-7,1.336937E-7,4.823759E-4,4.798789E-4,2.258458E-5,2.926443E-6,1.033943E-4,7.780773E-9,2.457614E-5,0.003349372,7.086387E-5,0.002468991,3.400941E-5,2.693027E-4,1.093534E-4,8.372486E-8,5.120876E-4,8.523197E-5,1.653669E-10,1.643538E-4,1.829797E-11,1.666267E-4,5.985346E-6,8.863376E-8,8.992617E-12,1.104626E-12,0.002807628,1.148579E-17,7.75368E-16,1.598403E-4,1.03296E-6
0.1588542,1682.219,1.267238E-4,0.001145943,5.439804E-4,0.07152019,0.001668325,0.0716458,0.7198293,1.450515E-4,5.072649E-6,0.06330529,0.05899664,5.698581E-4,6.85287E-5,8.262438E-5,6.139387E-6,3.304162E-7,1.077148E-7,4.378229E-4,4.409378E-4,2.482831E-5,3.1217E-6,8.017654E-5,5.691762E-9,2.058551E-5,0.002937758,6.664781E-5,0.00237,3.049492E-5,2.489256E-4,1.102483E-4,6.748655E-8,4.049797E-4,7.373193E-5,1.301407E-10,1.561029E-4,1.29047E-11,1.583792E-4,2.783755E-6,4.155502E-8,4.081213E-12,5.222127E-13,0.002630618,4.740762E-18,3.304919E-16,1.410648E-4,7.853876E-7
0.159375,1697.537,1.346721E-4,0.001133904,6.073842E-4,0.06898585,0.001809611,0.07239529,0.7200138,1.303728E-4,4.167988E-6,0.06386576,0.06083044,5.268553E-4,6.643575E-5,7.309302E-5,6.169564E-6,2.728015E-7,8.68406E-8,3.950472E-4,4.024532E-4,2.696816E-5,3.292341E-6,6.142576E-5,4.196372E-9,1.724403E-5,0.002560252,6.202294E-5,0.002257918,2.724187E-5,2.288063E-4,1.101259E-4,5.56845E-8,3.180651E-4,6.335469E-5,1.024465E-10,1.469333E-4,9.386092E-12,1.499699E-4,1.23828E-6,1.866638E-8,1.942062E-12,2.608372E-13,0.002458851,2.082428E-18,1.494829E-16,1.239417E-4,5.919599E-7
0.1598958,1711.918,1.425472E-4,0.001121166,6.744612E-4,0.06654523,0.001953878,0.07309549,0.7201845,1.166967E-4,3.452824E-6,0.06432999,0.0626649,4.848152E-4,6.391011E-5,6.436046E-5,6.131732E-6,2.250754E-7,7.004691E-8,3.54404E-4,3.649543E-4,2.894707E-5,3.433529E-6,4.651004E-5,3.116427E-9,1.444379E-5,0.002217405,5.714607E-5,0.002135091,2.42387E-5,2.091641E-4,1.089992E-4,4.698599E-8,2.483409E-4,5.41501E-5,8.091644E-11,1.371095E-4,7.031116E-12,1.414655E-4,5.268532E-7,8.043104E-9,1.015087E-12,1.446803E-13,0.00229289,1.022888E-18,7.537815E-17,1.084234E-4,4.423779E-7
0.1604167,1725.383,1.503122E-4,0.001107831,7.448994E-4,0.06420092,0.002100219,0.07374722,0.7203417,1.040506E-4,2.894403E-6,0.06469814,0.06449699,4.440085E-4,6.101903E-5,5.64255E-5,6.029109E-6,1.857034E-7,5.652297E-8,3.161668E-4,3.288883E-4,3.07114E-5,3.541352E-6,3.481787E-5,2.330847E-9,1.210035E-5,0.001908944,5.216129E-5,0.002004064,2.147525E-5,1.901834E-4,1.069089E-4,4.036029E-8,1.929979E-4,4.610997E-5,6.432479E-11,1.268973E-4,5.398252E-12,1.329331E-4,2.145025E-7,3.334191E-9,6.027783E-13,9.192189E-14,0.002133214,5.79367E-19,4.374471E-17,9.444553E-5,3.278566E-7
0.1609375,1737.96,1.579341E-4,0.001094009,8.183171E-4,0.06195473,0.002247709,0.07435159,0.7204854,9.244294E-5,2.463792E-6,0.06497135,0.06632371,4.046872E-4,5.783315E-5,4.927007E-5,5.867049E-6,1.533299E-7,4.562445E-8,2.805293E-4,2.946167E-4,3.221368E-5,3.613033E-6,2.57817E-5,1.75601E-9,1.014527E-5,0.001633912,4.719535E-5,0.001867462,1.89423E-5,1.720148E-4,1.039227E-4,3.509032E-8,1.494951E-4,3.918119E-5,5.161364E-11,1.165487E-4,4.222034E-12,1.244389E-4,8.363247E-8,1.338237E-9,4.050103E-13,6.611131E-14,0.001980218,3.738569E-19,2.890802E-17,8.193036E-5,2.410296E-7
0.1614583,1749.68,1.653841E-4,0.001079814,8.942686E-4,0.05980771,0.002395428,0.07490999,0.7206159,8.186457E-5,2.136008E-6,0.06515172,0.06814213,3.670778E-4,5.442438E-5,4.286276E-5,5.652634E-6,1.26774E-7,3.683742E-8,2.476093E-4,2.624149E-4,3.34151E-5,3.647071E-6,1.8893E-5,1.333272E-9,8.520897E-6,0.001390798,4.235473E-5,0.001727876,1.663114E-5,1.547771E-4,1.001318E-4,3.071734E-8,1.155972E-4,3.327904E-5,4.189924E-11,1.062897E-4,3.34506E-12,1.160462E-4,3.125866E-8,5.271115E-10,2.972161E-13,5.16838E-14,0.001834209,2.638361E-19,2.0892E-17,7.078971E-5,1.758202E-7
0.1619792,1760.578,1.726375E-4,0.00106536,9.722534E-4,0.05776013,0.002542481,0.07542401,0.7207334,7.229084E-5,1.889919E-6,0.06524228,0.06994938,3.313749E-4,5.086377E-5,3.716223E-5,5.394197E-6,1.050203E-7,2.975061E-8,2.174555E-4,2.324743E-4,3.428736E-5,3.643299E-6,1.370981E-5,1.020953E-9,7.177202E-6,0.001177673,3.772447E-5,0.001587765,1.453306E-5,1.385599E-4,9.564663E-5,2.696582E-8,8.938448E-5,2.829941E-5,3.446456E-11,9.63125E-5,2.673199E-12,1.078146E-4,1.121444E-8,2.094132E-10,2.29166E-13,4.224031E-14,0.001695407,1.957883E-19,1.587058E-17,6.092817E-5,1.272923E-7
0.1625,1770.693,1.796738E-4,0.00105076,0.001051727,0.05581161,0.002688018,0.07589543,0.7208383,6.368404E-5,1.707972E-6,0.06524686,0.07174271,2.977366E-4,4.721952E-5,3.212031E-5,5.100801E-6,8.720676E-8,2.403406E-8,1.900562E-4,2.04908E-4,3.481384E-5,3.602851E-6,9.858327E-6,7.891247E-10,6.070009E-6,9.923094E-4,3.336826E-5,0.001449368,1.263903E-5,1.234253E-4,9.059149E-5,2.367644E-8,6.924357E-5,2.412931E-5,2.874278E-11,8.677112E-5,2.148361E-12,9.979826E-5,3.867594E-9,8.817768E-11,1.808348E-13,3.521841E-14,0.001563951,1.490434E-19,1.235646E-17,5.224602E-5,9.149564E-8
0.1630208,1780.068,1.864765E-4,0.001036123,0.001132116,0.05396108,0.002831249,0.07632619,0.7209308,5.599579E-5,1.575823E-6,0.06517004,0.07351948,2.662806E-4,4.355516E-5,2.768475E-5,4.781741E-6,7.261029E-8,1.942242E-8,1.653478E-4,1.79759E-4,3.499001E-5,3.528055E-6,7.030131E-6,6.161394E-10,5.160222E-6,8.322989E-4,2.932977E-5,0.001314644,1.093941E-5,1.094103E-4,8.509892E-5,2.07574E-8,5.384419E-5,2.065514E-5,2.429617E-11,7.778043E-5,1.732929E-12,9.204504E-5,1.284316E-9,4.207475E-11,1.440259E-13,2.959074E-14,0.0014399,1.149374E-19,9.734244E-18,4.464188E-5,6.531268E-8
0.1635417,1788.745,1.930328E-4,0.001021554,0.001212829,0.0522069,0.002971456,0.07671829,0.7210114,4.916967E-5,1.481922E-6,0.06501701,0.0752772,2.370829E-4,3.992805E-5,2.380154E-5,4.446084E-6,6.063105E-8,1.570198E-8,1.432253E-4,1.570096E-4,3.482307E-5,3.42225E-6,4.97638E-6,4.862676E-10,4.4135E-6,6.951519E-4,2.563469E-5,0.001185235,9.423772E-6,9.652973E-5,7.93036E-5,1.815355E-8,4.210883E-5,1.776881E-5,2.079357E-11,6.941797E-5,1.401203E-12,8.459577E-5,4.113701E-10,2.381664E-11,1.150582E-13,2.492056E-14,0.001323241,8.928556E-20,7.714605E-18,3.8015E-5,4.631602E-8
0.1640625,1796.771,1.993334E-4,0.001007149,0.001293277,0.05054691,0.003108007,0.07707383,0.7210804,4.314361E-5,1.41709E-6,0.06479344,0.07701355,2.101783E-4,3.638823E-5,2.041676E-5,4.1023E-6,5.077643E-8,1.270041E-8,1.235516E-4,1.365924E-4,3.433093E-5,3.289559E-6,3.500422E-6,3.880534E-10,3.800101E-6,5.783837E-4,2.229335E-5,0.001062444,8.080906E-6,8.477784E-5,7.333674E-5,1.582864E-8,3.317872E-5,1.537166E-5,1.798887E-11,6.172777E-5,1.134761E-12,7.748381E-5,1.273296E-10,1.57471E-11,9.197774E-14,2.099271E-14,0.001213896,6.970181E-20,6.136119E-18,3.226719E-5,3.26393E-8
0.1645833,1804.191,2.053721E-4,9.929968E-4,0.001372887,0.0489785,0.003240356,0.07739493,0.7211384,3.785221E-5,1.374113E-6,0.06450535,0.07872637,1.855616E-4,3.297773E-5,1.747803E-5,3.757972E-6,4.264529E-8,1.02787E-8,1.061666E-4,1.184009E-4,3.354067E-5,3.134631E-6,2.449798E-6,3.131468E-10,3.294707E-6,4.795839E-4,1.930349E-5,9.47237E-4,6.898875E-6,7.413151E-5,6.732111E-5,1.375596E-8,2.637956E-5,1.337672E-5,1.570189E-11,5.472536E-5,9.199009E-13,7.073493E-5,3.816181E-11,1.150269E-11,7.353146E-14,1.767625E-14,0.001111731,5.463011E-20,4.89376E-18,2.730434E-5,2.286468E-8
0.1651042,1811.051,2.111454E-4,9.791768E-4,0.001451115,0.04749867,0.003368055,0.0776837,0.7211859,3.322881E-5,1.347379E-6,0.064159,0.08041368,1.631922E-4,2.973021E-5,1.493554E-5,3.419612E-6,3.591327E-8,8.324621E-9,9.089553E-5,1.023002E-4,3.248654E-5,2.962382E-6,1.708377E-6,2.554607E-10,2.876155E-6,3.964684E-4,1.665311E-5,8.402616E-4,5.865183E-6,6.455266E-5,6.136711E-5,1.191356E-8,2.118889E-5,1.170945E-5,1.380229E-11,4.840337E-5,7.46158E-13,6.43675E-5,1.110043E-11,8.835395E-12,5.879754E-14,1.487531E-14,0.001016561,4.29706E-20,3.912151E-18,2.303764E-5,1.592725E-8
0.165625,1817.398,2.16652E-4,9.657582E-4,0.001527461,0.04610415,0.003490744,0.07794225,0.7212233,2.920724E-5,1.33256E-6,0.06376071,0.08207368,1.429979E-4,2.667107E-5,1.274277E-5,3.092563E-6,3.031936E-8,6.747614E-9,7.755605E-5,8.813642E-5,3.120786E-5,2.777752E-6,1.189141E-6,2.105584E-10,2.527059E-6,3.269165E-4,1.432313E-5,7.418739E-4,4.966994E-6,5.599105E-5,5.55699E-5,1.028197E-8,1.72068E-5,1.030748E-5,1.219654E-11,4.273699E-5,6.053975E-13,5.839282E-5,3.143949E-12,6.940753E-12,4.704891E-14,1.251199E-14,9.281601E-4,3.391393E-20,3.134464E-18,1.938432E-5,1.103562E-8
0.1661458,1823.275,2.218927E-4,9.528E-4,0.001601474,0.04479141,0.003608155,0.07817264,0.7212512,2.572329E-5,1.326343E-6,0.06331677,0.08370475,1.248809E-4,2.381783E-5,1.08569E-5,2.780989E-6,2.565416E-8,5.474589E-9,6.596442E-5,7.574503E-5,2.974687E-5,2.585484E-6,8.278557E-7,1.752051E-10,2.233374E-6,2.689934E-4,1.228973E-5,6.521767E-4,4.19138E-6,4.838703E-5,5.000779E-5,8.843089E-9,1.413035E-5,9.119653E-6,1.081782E-11,3.768909E-5,4.912139E-13,5.281579E-5,8.72261E-13,5.507763E-12,3.769704E-14,1.052028E-14,8.462711E-4,2.685332E-20,2.516913E-18,1.626818E-5,7.607589E-9
0.1666667,1828.725,2.268699E-4,9.40351E-4,0.001672767,0.04355677,0.003720106,0.07837689,0.7212703,2.271584E-5,1.326209E-6,0.06283335,0.08530549,1.087234E-4,2.118081E-5,9.238987E-6,2.487921E-6,2.174983E-8,4.446577E-9,5.594028E-5,6.495788E-5,2.814667E-5,2.38996E-6,5.777623E-7,1.470398E-10,1.983917E-6,2.209615E-4,1.052639E-5,5.7106E-4,3.525571E-6,4.167421E-5,4.474174E-5,7.579747E-9,1.17321E-5,8.104741E-6,9.618398E-12,3.321468E-5,3.985172E-13,4.763556E-5,2.404138E-13,4.394436E-12,3.026292E-14,8.843577E-15,7.706099E-4,2.132968E-20,2.025447E-18,1.361986E-5,5.218823E-9
0.1671875,1833.788,2.315875E-4,9.284497E-4,0.001741013,0.04239644,0.003826493,0.07855695,0.7212811,2.012764E-5,1.330255E-6,0.06231639,0.08687463,9.439308E-5,1.876401E-5,7.853963E-6,2.215361E-6,1.847168E-8,3.61602E-9,4.731035E-5,5.560869E-5,2.644947E-5,2.195072E-6,4.052437E-7,1.243352E-10,1.769893E-6,1.81281E-4,9.005488E-6,4.982441E-4,2.957194E-6,3.578201E-5,3.98158E-5,6.475514E-9,9.842496E-6,7.229937E-6,8.563964E-12,2.926456E-5,3.232339E-13,4.284634E-5,6.823829E-14,3.520258E-12,2.435768E-14,7.433343E-15,7.00875E-4,1.699386E-20,1.633474E-18,1.137676E-5,3.562712E-9
0.1677083,1838.501,2.360502E-4,9.171252E-4,0.001805954,0.04130658,0.00392728,0.07871467,0.7212842,1.790584E-5,1.337047E-6,0.06177153,0.08841113,8.174899E-5,1.656609E-5,6.670551E-6,1.964415E-6,1.571127E-8,2.944572E-9,3.991122E-5,4.753726E-5,2.469514E-5,2.004157E-6,2.863983E-7,1.058227E-10,1.584448E-6,1.486041E-4,7.699607E-6,4.333209E-4,2.474479E-6,3.063796E-5,3.525846E-5,5.514683E-9,8.335748E-6,6.469404E-6,7.629621E-12,2.578816E-5,2.620867E-13,3.843822E-5,2.166777E-14,2.830841E-12,1.96672E-14,6.248066E-15,6.367531E-4,1.357921E-20,1.320173E-18,9.482949E-6,2.419426E-9
0.1682292,1842.9,2.402639E-4,9.063975E-4,0.001867394,0.04028337,0.004022495,0.07885187,0.7212802,1.600224E-5,1.345516E-6,0.06120405,0.0899141,7.064619E-5,1.458146E-5,5.661031E-6,1.73547E-6,1.338084E-8,2.401295E-9,3.359107E-5,4.059247E-5,2.292009E-5,1.819972E-6,2.043854E-7,9.056407E-11,1.422281E-6,1.217639E-4,6.582498E-6,3.757915E-4,2.066441E-6,2.616972E-5,3.108457E-5,4.682318E-9,7.118727E-6,5.802923E-6,6.796987E-12,2.273573E-5,2.124277E-13,3.439795E-5,8.720537E-15,2.285783E-12,1.593912E-14,5.252382E-15,5.77925E-4,1.088143E-20,1.069211E-18,7.888842E-6,1.632381E-9
0.16875,1847.018,2.442349E-4,8.962781E-4,0.001925201,0.03932302,0.004112218,0.07897023,0.7212697,1.437314E-5,1.354864E-6,0.06061886,0.0913828,6.094014E-5,1.280153E-5,4.800984E-6,1.528438E-6,1.140878E-8,1.960979E-9,2.821074E-5,3.463425E-5,2.115653E-5,1.644738E-6,1.47409E-7,7.785426E-11,1.279324E-6,9.975891E-5,5.62987E-6,3.250995E-4,1.723081E-6,2.230675E-5,2.729775E-5,3.964445E-9,6.122355E-6,5.214738E-6,6.052197E-12,2.005978E-5,1.721154E-13,3.070973E-5,4.623637E-15,1.853786E-12,1.297172E-14,4.416254E-15,5.240712E-4,8.743374E-21,8.677214E-19,6.550797E-6,1.090532E-9
0.1697917,1854.498,2.514712E-4,8.778739E-4,0.002029707,0.03757949,0.004275579,0.07915537,0.7212312,1.181884E-5,1.374432E-6,0.05940872,0.09421594,4.529166E-5,9.82547E-6,3.464602E-6,1.179759E-6,8.359154E-9,1.321679E-9,1.988845E-5,2.529065E-5,1.774614E-5,1.32658E-6,8.37206E-8,5.83906E-11,1.041836E-6,6.768622E-5,4.153131E-6,2.424504E-4,1.204145E-6,1.619245E-5,2.086984E-5,2.840255E-9,4.635933E-6,4.236402E-6,4.790752E-12,1.570345E-5,1.136974E-13,2.433515E-5,2.47272E-15,1.241824E-12,8.743101E-15,3.14216E-15,4.303211E-4,5.721561E-21,5.783006E-19,4.527844E-6,5.058091E-10
0.1708333,1861.183,2.578265E-4,8.618628E-4,0.002119619,0.03604116,0.004419091,0.07928407,0.7211741,9.948993E-6,1.392372E-6,0.05817649,0.09690975,3.354579E-5,7.496823E-6,2.498395E-6,9.039654E-7,6.151466E-9,8.979368E-10,1.394864E-5,1.848167E-5,1.463117E-5,1.054819E-6,5.136045E-8,4.422302E-11,8.500673E-7,4.624122E-5,3.084615E-6,1.797925E-4,8.425125E-7,1.170938E-5,1.578916E-5,2.016109E-9,3.56727E-6,3.448559E-6,3.769582E-12,1.235008E-5,7.499053E-14,1.911123E-5,1.548849E-15,8.483943E-13,6.006614E-15,2.238619E-15,3.521566E-4,3.778923E-21,3.882487E-19,3.111169E-6,2.322309E-10
0.171875,1867.233,2.633632E-4,8.481209E-4,0.002195627,0.03468231,0.004544486,0.07936658,0.7211026,8.576373E-6,1.407333E-6,0.05694589,0.09946365,2.48103E-5,5.700344E-6,1.802009E-6,6.892616E-7,4.546988E-9,6.155486E-10,9.745958E-6,1.353906E-5,1.188848E-5,8.291566E-7,3.398324E-8,3.372116E-11,6.934784E-7,3.190575E-5,2.310183E-6,1.328759E-4,5.92164E-7,8.456326E-6,1.185401E-5,1.419495E-9,2.774766E-6,2.807796E-6,2.94497E-12,9.76116E-6,4.938691E-14,1.488005E-5,1.018447E-15,5.912759E-13,4.207529E-15,1.597382E-15,2.873349E-4,2.51689E-21,2.624584E-19,2.126353E-6,1.057219E-10
